event_id,user_id,product_id,event_type,event_timestamp,name,email,gender,city,signup_date,product_name,category,brand,price,rating
E00076970,U000106,P001510,View,2025-06-04 07:55:54.948951,Tracey Huerta,lauren10@example.org,Female,West Kristybury,2024-07-08,GreenLeaf Reduce,Pet Supplies,GreenLeaf,93.58,4.47
E00076962,U002318,P001327,View,2025-10-06 09:06:34.818798,Mitchell Sanchez,harveyrobert@example.com,,West Thomasstad,2025-10-18,Acme Process,,Acme,3.61,4.59
E00076969,U002053,P001813,Purchase,2024-12-18 18:58:45.641980,Tommy Parker,alyssaparsons@example.com,Female,,2024-05-28,Pulse Soon,Pet Supplies,Pulse,54.41,2.86
E00076968,U007605,P000921,View,2025-10-05 18:57:59.840946,Ashley Nolan,,Male,North Valerieside,2025-06-23,Acme Military,Home & Kitchen,Acme,47.82,4.8
E00076967,U001631,P000241,Purchase,2025-06-16 08:36:29.555773,Kristen Thompson,mitchellkristine@example.net,Male,Garrettberg,2024-04-12,Orion Idea,Clothing,Orion,148.45,4.55
E00076965,U005235,P000310,Cart,2024-03-01 03:31:45.411143,Olivia Taylor,njenkins@example.net,Other,South Jessicashire,2024-09-15,Orion Side,Clothing,Orion,67.11,3.06
E00076964,U004174,P000476,View,2024-07-30 14:43:21.041809,Tracy Wilson,parkerjacqueline@example.org,Female,Chasehaven,2024-03-31,Harbor Much,Automotive,Harbor,,4.38
E00076963,U006797,P001639,Purchase,2024-01-06 04:25:14.220034,Barbara Barton,john42@example.net,Male,,2025-05-07,Everest Single,Clothing,Everest,253.6,3.94
E00077189,U009750,P001962,View,2024-10-20 03:04:21.727175,Arthur Ramos,blake60@example.org,Female,Cynthiamouth,2024-03-10,Everest Reality,Groceries,Everest,26.13,3.22
E00077191,U004549,P000470,View,2024-11-03 10:20:02.972036,Susan Sanchez,,,West Stacy,2025-08-07,Zenith Gas,Pet Supplies,Zenith,59.91,3.43
E00076221,U001800,P001422,View,2025-06-16 15:54:01.708100,David White,fitzpatrickjustin@example.net,,Debrashire,2025-02-06,,Automotive,Solace,660.72,3.23
E00077424,U001816,P000424,Wishlist,2025-09-13 07:59:08.122555,David Wagner,,Male,North Travisberg,2025-06-22,Everest Find,,Everest,439.51,3.62
E00077422,U003951,P001964,View,2024-02-14 10:36:08.440005,William Knapp,noah64@example.com,Female,West Felicia,2024-03-09,Willow Nation,Home & Kitchen,Willow,121.56,3.15
E00077421,U002813,P001247,View,2025-03-02 07:40:53.756004,Donna Hughes,,Male,East Joshuaborough,2025-08-15,Nimbus When,Clothing,Nimbus,67.54,3.58
E00077420,U007093,P000429,View,2024-12-03 16:30:56.669789,Thomas Lopez,amanda40@example.com,Other,Perryton,2024-04-23,Harbor Hear,Groceries,Harbor,39.0,3.37
E00077419,U008526,P000984,View,2025-05-16 02:07:21.193741,Ronald Gross,flemingkathleen@example.net,Female,Lauratown,2024-01-28,Pulse Possible,Home & Kitchen,Pulse,244.36,3.13
E00077417,U001976,P000511,View,2024-02-16 15:29:26.918523,Cory James,wellsedward@example.com,Male,Bensonburgh,2024-12-25,Nimbus Should,Clothing,Nimbus,34.13,2.6
E00077416,U000777,P001691,View,2025-06-29 13:40:51.483418,Christine Simmons,xreynolds@example.com,Other,Joshuatown,2024-11-14,Everest Stop,Automotive,Everest,893.72,3.78
E00077415,U004438,P001403,View,2024-12-04 21:35:59.377960,David Fry,griffithmatthew@example.com,Other,South Casey,2024-09-14,Willow At,Sports,Willow,343.39,2.9
E00077414,U002416,P000539,View,2025-03-10 22:39:19.862536,Richard Velazquez,hcampbell@example.com,Other,Dunnton,2024-03-11,Zenith Skill,Clothing,Zenith,45.11,3.38
E00077413,U008314,P001740,View,2025-01-14 22:23:51.405147,Elizabeth Carter,fitzpatricktamara@example.net,Other,South Zachary,2025-04-18,Pulse Phone,Beauty,Pulse,184.9,3.14
E00077412,U009017,P000629,View,2024-11-21 04:34:57.299867,Paul Bell,jillarellano@example.net,Female,Kimburgh,2024-09-15,Willow A,Sports,Willow,210.39,3.12
E00077411,U005148,P001076,View,2024-11-08 19:18:20.863776,Joyce Levy,qlopez@example.org,Female,Lake Joshua,2024-09-25,Pulse Take,Automotive,Pulse,139.06,2.85
E00077410,U008867,P001288,View,2025-11-05 21:51:10.180583,Daniel Webster,frankthomas@example.org,Male,Port Samantha,2024-01-13,Pulse Politics,Books,Pulse,40.6,
E00077409,U000503,P001351,Wishlist,2025-09-08 12:58:25.240807,Bobby Forbes,cterrell@example.net,,Blackton,2025-07-19,GreenLeaf Billion,Pet Supplies,GreenLeaf,40.72,3.4
E00077408,U001937,P001658,View,2025-04-12 06:01:13.488446,Brittany Sanders,benitezjeffrey@example.com,Female,New Cassandra,2025-09-30,Harbor Agree,Clothing,Harbor,20.37,3.92
E00077406,U006460,P000138,View,2024-08-23 20:23:57.209942,Jason Ayala,brenda60@example.com,Male,Lake Williammouth,2025-06-09,Pulse True,Home & Kitchen,Pulse,57.52,
E00077423,U001050,P001825,View,2024-03-07 19:45:14.636870,Brian Mcmillan,penny85@example.org,Female,Whiteview,2024-05-29,Solace People,Home & Kitchen,Solace,203.57,4.12
E00077425,U002408,P000408,View,2025-11-02 11:33:42.645742,Jennifer Holmes,david48@example.org,Other,Port Jason,2025-09-01,GreenLeaf Green,Pet Supplies,GreenLeaf,10.52,3.72
E00077404,U005936,P000041,View,2025-05-23 19:37:02.250130,Tammy Li,steven01@example.com,Other,Michaelberg,2024-11-11,Harbor Recent,Books,Harbor,94.35,2.87
E00077426,U001755,P000922,View,2024-08-29 16:57:15.100446,Kendra Smith,smithmichael@example.org,Male,South Brandon,2025-10-25,Pulse Goal,Home & Kitchen,Pulse,140.3,4.5
E00077442,U000383,P001078,View,2025-07-06 13:58:40.327154,Michael Ware,mark43@example.net,Other,Barajastown,2024-10-02,Astra Likely,Automotive,Astra,687.51,3.9
E00077441,U002894,P001554,Cart,2024-01-10 18:41:00.444897,Krista Lynch,smithmatthew@example.org,Other,Millerburgh,2025-09-21,Astra Such,Pet Supplies,Astra,43.35,3.74
E00077440,U008460,P000278,View,2024-07-05 06:55:54.946753,James Hawkins,smejia@example.com,Other,Barnesport,2024-05-03,Astra Goal,Beauty,Astra,37.69,3.99
E00077439,U006629,P000262,Purchase,2024-10-17 14:51:10.038769,Brenda King,,Male,Markberg,2025-05-20,Astra Hear,Home & Kitchen,Astra,,3.66
E00077438,U004677,P000168,View,2024-03-15 20:37:43.037028,Robin Brooks,lindathompson@example.com,Other,Melissafurt,2025-02-18,Nimbus If,Sports,Nimbus,298.04,3.97
E00077437,U004592,P001825,Purchase,2024-11-24 04:57:25.156619,Dawn Stevens,patrickhampton@example.net,Female,Lake Jose,2025-02-26,Solace People,Home & Kitchen,Solace,203.57,4.12
E00077435,U004859,P000736,View,2024-11-28 10:00:42.041012,Justin Wells,angelasilva@example.com,Female,Dennishaven,2024-08-31,GreenLeaf The,Home & Kitchen,GreenLeaf,,4.29
E00077434,U002963,P001140,View,2025-06-03 09:25:03.763184,Pamela Larsen,hansenclaudia@example.org,Other,Davidstad,2024-09-06,NeoTech Yourself,Sports,NeoTech,124.59,4.6
E00077433,U007174,P001977,View,2025-05-31 07:53:26.948452,Stephen Chapman,rebeccalowe@example.com,Female,Fletcherfurt,2024-11-01,Solace Leave,Home & Kitchen,Solace,250.41,3.3
E00077432,U007176,P001722,Wishlist,2024-05-02 18:43:56.704574,Robert Hudson,mariejohnson@example.com,Other,Powellburgh,2024-05-06,Everest Religious,Home & Kitchen,Everest,80.1,3.51
E00077431,U001549,P000087,View,2025-02-13 20:03:48.351483,Jeffrey Santiago,debra82@example.net,Female,Port Loriport,2024-12-21,Pulse Fine,Home & Kitchen,Pulse,339.43,3.38
E00077430,U003337,P001884,View,2024-12-14 07:02:17.485690,Anthony Sanchez,mary68@example.net,Other,Sandovalview,2025-06-21,Everest Type,Groceries,Everest,15.66,3.23
E00077429,U001426,P001578,Cart,2025-09-23 08:26:15.472874,Kristin Robinson,sandysnyder@example.org,Female,Cainmouth,2025-05-12,Pulse Sea,Pet Supplies,Pulse,111.25,3.31
E00077428,U004831,P000467,View,2024-04-24 12:07:35.485435,Brooke Stewart,stantonjanice@example.net,Other,Lake Christopher,2025-06-22,Orion Debate,Electronics,Orion,712.19,2.94
E00077427,U008004,P000826,View,2024-11-02 02:09:45.087909,Ashley Davenport,jillwatson@example.com,Male,Lake Donna,2025-03-20,Acme Mind,Clothing,Acme,26.79,4.38
E00077405,U007773,P000322,Wishlist,2025-05-04 17:00:41.556495,Ronald Chapman,banksjames@example.com,Other,East Bethanyfort,2025-04-18,Astra Explain,Groceries,Astra,32.16,2.81
E00077403,U007080,P000749,Cart,2025-06-10 07:29:41.365867,Logan Morris,leecharlene@example.net,Female,Port Emilyfort,2025-08-04,GreenLeaf Authority,Electronics,GreenLeaf,254.08,4.83
E00077360,U008515,P001540,View,2024-06-20 10:33:51.735384,Summer Sampson,hayley88@example.com,Other,Trevormouth,2025-10-23,Harbor Whom,Automotive,Harbor,148.66,3.07
E00077381,U009672,P001751,View,2024-10-17 17:49:21.770033,Gregory Chapman,mark74@example.net,Male,Gonzalezshire,2024-11-23,Everest Make,Beauty,Everest,60.7,4.43
E00077379,U002708,P000428,View,2025-03-23 19:20:37.548625,Chad Floyd,pottskatherine@example.com,Other,East Angelachester,2025-09-23,Zenith Stay,Beauty,Zenith,135.76,3.11
E00077377,U007077,P000786,View,2025-08-28 23:00:34.461632,Robert Rodriguez,ryanlynch@example.org,Male,Stricklandside,2024-01-23,Solace Environmental,Books,Solace,13.24,4.41
E00077376,U005424,P001322,View,2025-11-08 12:45:11.297556,Shawn Simmons,cmoran@example.org,Male,North Thomastown,2024-03-31,GreenLeaf Mr,Beauty,GreenLeaf,56.87,3.19
E00077375,U004472,P001020,View,2024-03-30 15:56:12.481477,Samuel Moody,icraig@example.com,Female,Port Jimmy,2025-01-10,Acme Miss,Electronics,Acme,917.59,2.58
E00077373,U002510,P001320,View,2025-08-31 20:59:41.377182,Jennifer Deleon,dgentry@example.org,Other,Allenside,2024-06-24,Pulse Five,Electronics,Pulse,828.09,3.4
E00077372,U010000,P000173,Wishlist,2025-04-30 23:09:16.547030,Claire Sullivan,,Other,,2024-01-13,,Clothing,Harbor,30.32,4.4
E00077371,U007607,P001386,View,2024-07-29 22:54:47.424617,Ariel Hutchinson,cody31@example.org,Other,West Michaelfort,,NeoTech Nature,Clothing,NeoTech,181.88,2.89
E00077370,U008012,P001045,View,2025-09-17 10:21:30.253027,Gene Arnold,tmorrison@example.net,,Castillofort,2024-01-13,Pulse Front,Toys,Pulse,41.15,2.71
E00077369,U006536,P001664,View,2025-04-12 03:19:03.187308,Kelly Morris,josephmegan@example.org,Other,Lake Gregoryberg,2024-09-30,Willow Her,Toys,Willow,44.59,3.09
E00077367,U008875,P001233,Cart,2024-02-12 17:49:36.290523,Donald Smith,mary91@example.org,,East Mike,2024-10-04,GreenLeaf Into,Toys,GreenLeaf,49.59,3.96
E00077366,U009978,P001513,Cart,2024-06-28 03:08:58.083440,Eric Wilcox,jamie54@example.org,Female,South Ernestland,2024-03-18,Zenith Firm,Electronics,Zenith,720.05,3.66
E00077365,U004569,P001598,Wishlist,2024-08-01 19:00:41.395045,Nicole Rivera,tina16@example.net,Female,East Jennifer,2024-07-07,NeoTech Administration,Automotive,NeoTech,407.98,3.51
E00077364,U006459,P000822,View,2024-07-23 23:08:16.061290,Tiffany Reed,carlos36@example.net,Female,South Crystal,2025-02-21,,Clothing,Astra,36.08,2.58
E00077363,U001749,P000872,View,2025-07-01 02:48:31.532718,Valerie Smith,linda76@example.org,Other,East Cynthia,2024-03-05,Astra Begin,Sports,Astra,51.33,2.97
E00077362,U009511,P001856,View,2024-05-30 19:43:41.351423,Gregory Castillo,jessica94@example.org,Female,Padillaton,2025-10-09,GreenLeaf Somebody,Toys,GreenLeaf,69.5,4.46
E00077380,U008842,P000008,View,2025-04-02 03:16:55.351097,Stephen Diaz,jimmy30@example.com,Male,Hendersonton,2024-07-26,Everest Friend,Clothing,Everest,,2.93
E00077382,U007712,P000662,View,2025-08-21 13:43:13.727559,Andrew Guerrero,,Male,Jonathonmouth,2025-01-15,Pulse For,Pet Supplies,Pulse,71.4,2.88
E00077402,U000414,P001224,View,2024-05-28 05:13:52.337388,Mitchell Williams,zperez@example.com,Other,Bellshire,2024-12-23,Harbor Last,Toys,Harbor,108.97,3.62
E00077383,U005453,P001065,View,2025-01-25 00:49:12.777189,Ryan Jones,susanprice@example.org,Male,Katelynville,2024-03-17,Zenith Way,Toys,Zenith,51.94,4.44
E00077401,U007513,P000088,Wishlist,2025-02-23 01:21:28.973680,Robert Palmer,elizabethmills@example.com,Other,Port Jonathanfurt,2024-03-02,Everest As,Clothing,Everest,78.11,4.29
E00077399,U003380,P000799,View,2024-09-28 15:29:28.758596,Gary Pope,david30@example.org,Male,Palmerside,2024-08-17,Willow Prove,Automotive,Willow,434.67,4.62
E00077398,U002102,P000731,View,2024-11-16 03:33:59.054470,Robert Smith,maria09@example.com,Female,Leeland,2024-01-28,Pulse Treat,Electronics,Pulse,1236.42,4.23
E00077397,U007287,P001062,View,2025-02-03 20:51:47.154578,Paul Strickland,deanna81@example.net,Male,Sanchezberg,2024-07-27,Acme Paper,Sports,Acme,90.37,2.67
E00077395,U006998,P000143,View,2024-03-05 06:47:09.323020,Jason Mathis,oadams@example.com,Male,New Michaelton,2025-09-08,Astra Pressure,Home & Kitchen,Astra,96.76,2.52
E00077394,U004252,P000801,View,2025-01-21 13:38:29.709495,Ariana Martin,ijohnson@example.com,Male,Markburgh,2025-01-05,Everest Voice,Pet Supplies,Everest,31.7,3.86
E00077393,U009985,P001725,Cart,2024-09-16 13:03:54.706356,Monique Williams,robertbest@example.com,Other,Joshuaberg,2025-01-06,Willow Only,Beauty,Willow,96.97,2.63
E00077392,U006569,P000164,View,2025-07-31 21:08:00.853038,Laura Monroe,john74@example.com,Male,Brianborough,2025-09-30,Astra Town,Books,Astra,60.85,2.81
E00077390,U004874,P001291,View,2025-07-22 15:51:26.421499,Amy Church,kholmes@example.com,Female,Christianport,2025-11-12,Zenith Sign,Beauty,Zenith,56.18,3.55
E00077389,U000145,P001283,View,2024-01-05 15:05:31.060057,Kelly Smith,john62@example.net,,New Theresaland,2025-05-06,Orion Hit,Clothing,Orion,187.33,3.04
E00077388,U001943,P000435,Wishlist,2025-03-21 14:25:12.326339,Kevin Fernandez,droach@example.org,Male,Karenhaven,2025-07-14,Astra Least,Books,Astra,115.46,3.81
E00077387,U005045,P000580,Cart,2024-06-27 02:20:10.572209,Jamie Austin,rgross@example.com,Male,North Andrew,2025-07-30,Solace His,Beauty,Solace,134.99,4.43
E00077386,U003795,P001708,View,2025-06-14 12:46:18.333555,Mike Orr,floydsamantha@example.org,Female,Riverafort,2024-11-07,,Books,Orion,99.54,2.97
E00077385,U006471,P001201,Purchase,2024-07-23 13:35:31.075086,Casey Taylor,owallace@example.net,Female,Jonathonborough,2024-02-26,Astra Cell,Beauty,Astra,37.71,4.2
E00077384,U009466,P000451,Wishlist,2024-12-04 01:46:44.270801,Shane Jones,zroberts@example.org,Female,West Deanfort,2024-11-18,Solace Camera,Electronics,Solace,228.61,3.86
E00077443,U000818,P000036,View,2025-10-27 12:12:18.277357,Ariel Lee,xkrueger@example.net,Other,Williamfort,2024-09-20,Orion Laugh,Sports,Orion,81.88,3.64
E00077444,U001722,P000939,View,2024-10-27 15:45:09.862407,Nathan Garza,michaelanthony@example.net,Other,,2024-09-06,Zenith Now,Pet Supplies,Zenith,42.57,3.87
E00077445,U001116,P000967,View,2024-08-24 05:10:48.394051,Melissa Rios,cookemily@example.com,Female,New Jennifer,2024-07-08,Astra Tend,Clothing,Astra,106.52,3.3
E00077501,U006922,P000892,View,2024-12-21 18:02:06.752325,Jerry York,belltheresa@example.net,Other,Andersonfort,2024-07-11,GreenLeaf Measure,Toys,GreenLeaf,67.1,4.86
E00077499,U002640,P001308,View,2024-01-11 16:19:53.028070,Matthew Robinson,nicholasibarra@example.com,Other,Hatfieldfort,2025-07-27,Willow Turn,Sports,Willow,38.14,4.47
E00077498,U001042,P001749,View,2025-10-27 01:46:45.952946,Joe Alexander,bbenton@example.com,Female,West Joshuafurt,2024-01-25,Zenith Discuss,Beauty,Zenith,25.95,2.51
E00077497,U001712,P000247,View,2025-08-19 05:13:09.513480,Nicolas Williams,romerocrystal@example.net,Female,Espinozaville,2024-11-11,Solace Finish,Books,Solace,10.2,3.76
E00077496,U007229,P000898,View,2024-07-21 07:10:44.204014,Jennifer Ortiz,jakesmith@example.net,Male,Susanville,2025-02-16,Zenith Although,Sports,Zenith,116.26,4.42
E00077495,U005562,P001121,View,2025-04-25 18:30:50.892985,Linda Bailey,williamgreen@example.com,Male,Martinshire,2024-11-09,Orion Occur,Electronics,Orion,1003.65,
E00077494,U005072,P001635,View,2025-05-31 15:14:52.229164,Ashley King,lowedavid@example.net,Other,Harrischester,2025-03-21,Nimbus South,Home & Kitchen,Nimbus,207.67,2.84
E00077493,U003122,P000488,View,2024-10-02 22:26:32.484732,Tina Gomez,,Female,East Melissa,2025-08-10,Solace Level,Home & Kitchen,Solace,264.67,4.59
E00077492,U006177,P000159,View,2024-02-29 05:27:56.384096,Angela Jackson,smithjennifer@example.com,Female,West Curtis,2024-05-14,Nimbus Stock,Sports,Nimbus,146.05,2.61
E00077491,U001791,P001381,View,2025-08-21 07:47:34.678556,Sarah Hernandez,jennifersolomon@example.net,Other,Lake Carolynfurt,2025-05-21,Solace Evening,Books,Solace,43.13,4.51
E00077490,U006146,P000403,View,2025-10-12 11:26:42.633365,David Stephenson,erin91@example.org,Male,Lake Patrickville,2024-04-01,Orion Film,Clothing,Orion,74.66,2.55
E00077489,U004129,P001954,View,2024-07-24 13:18:45.133228,Heather Smith,hudsonscott@example.com,Other,Tonymouth,2024-05-08,Astra Kitchen,Toys,Astra,26.54,2.63
E00077488,U000481,P001188,View,2024-08-15 10:22:41.099332,Karen Johnston,walkerkeith@example.com,Other,East Matthew,2025-10-26,Astra Study,Toys,Astra,61.06,3.4
E00077487,U007766,P000211,View,2025-04-14 22:50:29.462574,Ronald Pham,qbailey@example.org,Female,Adamsmouth,2024-08-04,Acme Performance,Toys,Acme,104.68,4.68
E00077486,U001327,P001493,View,2025-09-17 10:52:38.642425,Ashley Pruitt,lisawright@example.net,Other,Zamoramouth,2025-06-18,Solace Lead,Electronics,Solace,992.56,3.1
E00077485,U001205,P001246,View,2024-12-07 17:03:31.847671,Natalie Blackburn,flowersnicholas@example.com,Male,,2024-01-19,Zenith Husband,Toys,Zenith,31.98,4.64
E00077500,U003928,P000434,Wishlist,2024-07-16 19:51:51.972111,Annette Reese,brian28@example.com,Female,Olsonside,2025-07-08,NeoTech Anything,Toys,NeoTech,52.83,3.36
E00077502,U001448,P000417,View,2025-09-24 09:52:44.253099,Michaela Manning,alyssa89@example.net,Female,South Kayla,2025-04-10,Astra Lose,Beauty,Astra,218.42,4.27
E00077446,U003680,P001985,Wishlist,2024-09-30 23:18:58.334530,Robert Parker,wilsonjoseph@example.com,Other,Barajaschester,2024-05-03,Solace System,Sports,Solace,18.84,4.59
E00077503,U002971,P001736,View,2025-11-01 16:07:10.228931,Kimberly Harris,joyce34@example.net,Male,Thomasborough,2025-10-15,GreenLeaf Reach,Groceries,GreenLeaf,5.66,2.7
E00077520,U001377,P000701,View,2024-09-06 10:39:14.302826,Stacy Howard,phunter@example.org,Female,North Fernandoshire,2024-06-28,Astra My,Home & Kitchen,Astra,349.01,3.07
E00077518,U008912,P000618,Wishlist,2025-07-23 06:22:32.525897,John Mayer,elizabeth67@example.org,Other,Willisfurt,2025-09-04,Harbor Race,Clothing,Harbor,182.11,3.1
E00077517,U006832,P000813,View,2025-05-26 01:21:01.399275,Derek Harper,dennisford@example.net,Male,Leeton,2025-10-21,,Clothing,Orion,205.74,2.69
E00077516,U003472,P001759,View,2025-01-24 06:08:42.382146,John Dunn,cwebb@example.org,Other,New Michael,2024-02-01,NeoTech Story,Sports,NeoTech,407.54,4.58
E00077515,U007723,P001483,Wishlist,2025-01-27 23:22:17.045883,Catherine Fowler,williamsjason@example.net,Other,South Bianca,2025-02-18,Astra Cup,Pet Supplies,Astra,77.99,4.68
E00077514,U008198,P001258,View,2025-08-27 15:32:35.130300,Joseph Huynh,mcguirewilliam@example.com,Female,Jessefurt,2024-03-27,Nimbus Our,Pet Supplies,Nimbus,97.42,2.52
E00077512,U002179,P001455,Wishlist,2024-04-18 20:52:30.495709,Maria Smith,luis41@example.net,Male,Tracibury,2024-06-17,Pulse Natural,Home & Kitchen,Pulse,91.33,3.07
E00077511,U009020,P000448,View,2025-03-01 09:17:13.900386,Connie Evans,jamesclark@example.net,Other,West Samuel,2024-10-06,Zenith Stop,Pet Supplies,Zenith,66.33,2.57
E00077510,U006695,P000355,Cart,2025-07-07 23:28:17.807831,Renee Gonzalez,drodriguez@example.org,Other,Hartborough,2025-05-14,Orion Whatever,Electronics,Orion,577.93,4.02
E00077509,U005723,P001857,View,2025-09-09 02:14:59.350700,Candice Rivera,sandersdaniel@example.com,Other,Kennedyside,2025-04-21,GreenLeaf Improve,Toys,GreenLeaf,92.99,3.23
E00077508,U002794,P001987,View,2024-12-04 03:22:09.862052,Darrell Russo,collinsshannon@example.net,Female,Robertshire,2024-08-03,Astra Sea,Automotive,Astra,871.03,3.23
E00077507,U007306,P000874,View,2024-11-30 19:29:29.696596,Yolanda Wright,lisabarnett@example.net,Female,South Victorville,2025-11-12,Acme American,Electronics,Acme,725.63,2.72
E00077506,U000014,P001172,View,2025-08-24 10:45:42.521279,John Bradley,millertodd@example.org,Male,East Donna,2024-06-12,NeoTech Attack,Home & Kitchen,NeoTech,179.46,3.63
E00077505,U000889,P000533,View,2025-02-12 13:14:42.727431,Patrick Eaton,crystalguzman@example.org,Other,East Janet,2024-05-23,Solace Republican,Pet Supplies,Solace,11.41,4.15
E00077504,U004623,P000510,Cart,2025-02-15 18:18:31.314658,Ashley Lozano,nunezkayla@example.com,Other,Josephstad,2024-09-28,Zenith Guy,Sports,Zenith,105.34,2.87
E00077484,U006802,P000104,Wishlist,2025-03-25 01:39:17.037746,Michael Sanchez,mary15@example.com,Female,East Beth,2025-08-02,Solace Interesting,Beauty,Solace,40.38,2.97
E00077483,U008515,P001246,Wishlist,2025-02-05 08:08:21.379053,Summer Sampson,hayley88@example.com,Other,Trevormouth,2025-10-23,Zenith Husband,Toys,Zenith,31.98,4.64
E00077482,U001127,P000473,View,2025-06-25 16:37:21.013515,Rebecca Lopez,kevin78@example.org,Other,South Lisamouth,2024-08-18,Nimbus Whose,Books,Nimbus,22.53,2.99
E00077480,U000893,P001010,Cart,2024-05-01 08:49:44.403702,Amanda Palmer,martinkaren@example.com,Other,Moralesview,2024-12-04,Willow Interesting,Toys,Willow,69.15,2.83
E00077461,U001763,P001076,View,2024-05-08 08:59:23.581850,Jonathan Perkins,dorisarmstrong@example.org,Male,Port Jeffrey,2024-11-10,Pulse Take,Automotive,Pulse,139.06,2.85
E00077460,U000025,P001087,Cart,2024-08-09 12:06:31.487373,Shelly Hudson,harveyrobert@example.net,Other,Sarahborough,2024-10-03,Solace Let,Clothing,Solace,220.52,
E00077459,U009239,P000787,View,2025-07-28 17:25:01.072232,Kellie Wagner,maria14@example.net,Female,Rodgersview,2024-02-18,Acme Attack,Toys,Acme,62.47,2.69
E00077458,U008586,P000582,View,2025-07-05 20:06:35.915671,Kimberly Smith,welchvincent@example.com,Male,Adamville,2025-06-10,Everest Beautiful,Home & Kitchen,Everest,318.63,3.86
E00077457,U003492,P000625,View,2024-12-21 21:02:57.145408,Thomas Jones,murrayelizabeth@example.com,Male,Sheilamouth,2025-08-08,,Toys,Acme,142.94,4.72
E00077456,U009617,P001736,Cart,2024-08-12 10:03:40.258977,James Jordan,tchristensen@example.org,Male,East Bonnieborough,2025-03-06,GreenLeaf Reach,Groceries,GreenLeaf,5.66,2.7
E00077455,U001696,P001639,View,2025-07-23 17:43:16.899017,Gregory Anderson,wesleyjohns@example.com,Female,,2025-10-10,Everest Single,Clothing,Everest,253.6,3.94
E00077454,U003250,P001425,View,2025-01-10 22:54:32.467238,Kristen Miller,yanderson@example.net,Male,,2025-08-05,Everest Few,Groceries,Everest,11.44,2.9
E00077453,U005644,P001700,View,2024-04-26 19:00:22.643228,Anna Hunt,hannahblack@example.com,Male,Jeffreyfort,2025-09-10,Harbor One,Automotive,Harbor,601.59,2.52
E00077452,U004363,P000436,Cart,2025-07-07 13:25:23.184932,Catherine Fernandez,samanthacox@example.com,Male,South Moniqueborough,2024-05-14,GreenLeaf Student,Books,GreenLeaf,29.24,4.49
E00077451,U003146,P000329,Purchase,2025-11-04 22:02:02.056512,Roger Pham,brooke45@example.net,Other,Riosfurt,2024-12-03,Astra Support,Toys,Astra,106.81,3.02
E00077450,U000835,P000233,Cart,2024-08-15 04:58:58.157057,Timothy Fernandez,jasonmullins@example.net,Female,North Ryantown,2025-10-15,Zenith Might,Sports,Zenith,173.94,2.64
E00077449,U004137,P000746,Cart,2024-05-18 13:06:51.963583,Olivia Key,deangina@example.com,Other,North Cindychester,2025-01-17,Pulse Bad,Toys,Pulse,71.01,2.83
E00077448,U008021,P001737,View,2025-06-23 14:27:32.199334,Nancy Ellis,elizabethmiddleton@example.org,Male,Benjaminville,2025-03-03,Zenith Heart,Beauty,Zenith,92.24,4.75
E00077447,U000400,P000611,View,2024-09-03 04:27:37.781284,Andrea Stephens,jvaldez@example.com,Female,Walkershire,2025-09-11,Astra Production,Beauty,Astra,108.27,2.8
E00077462,U009516,P001365,View,2025-09-06 09:30:36.885001,Pamela Martin,rosstammy@example.com,Other,North Laurashire,2024-11-11,Willow Store,Beauty,Willow,46.5,3.94
E00077463,U009772,P000139,Cart,2024-11-26 05:54:51.114305,Raymond Harmon,rmerritt@example.com,Male,Amandafurt,2024-03-17,Harbor Able,Home & Kitchen,Harbor,335.61,4.21
E00077464,U008529,P000059,Cart,2025-03-31 13:24:24.516509,Christine Martinez,laura83@example.net,,Wigginsmouth,2024-10-23,Orion Short,Clothing,Orion,176.48,3.98
E00077473,U003304,P001483,Cart,2024-08-13 01:42:43.814874,Sarah Cain,charles48@example.com,Male,Joshuaburgh,2024-06-11,Astra Cup,Pet Supplies,Astra,77.99,4.68
E00077479,U008029,P001871,View,2024-03-30 03:46:20.741411,Patricia Warner,kylemendez@example.net,Other,Sheppardmouth,2024-01-02,GreenLeaf Act,Clothing,GreenLeaf,118.36,2.75
E00077478,U000668,P001277,Wishlist,2024-08-26 21:02:26.654855,Katrina Banks,melaniejennings@example.com,Other,Mendozaberg,2025-05-03,NeoTech Toward,Sports,NeoTech,422.63,2.81
E00077477,U009211,P000321,View,2024-08-05 10:24:15.468551,Connie Wagner,robertschmidt@example.net,Other,Lynchmouth,2024-05-04,Pulse Month,Groceries,Pulse,8.99,3.67
E00077476,U001312,P001152,Cart,2024-11-05 12:41:22.024738,Tyler Mccarthy,rroberts@example.net,Male,South Jacksontown,2025-04-29,Pulse Drop,Clothing,Pulse,79.18,3.69
E00077475,U003423,P000957,View,2024-08-16 20:05:31.338229,Catherine Downs,hessadam@example.net,Female,Liton,2025-05-12,Pulse Consider,Groceries,Pulse,20.31,3.49
E00077474,U009955,P000035,View,2024-01-08 02:49:32.045692,Jacob Davis,mcmahoncathy@example.net,Male,Myersburgh,2024-01-13,Everest Choose,Electronics,Everest,438.46,4.63
E00077472,U008328,P001043,View,2025-02-16 00:38:29.416021,David Ward,teresa43@example.org,Other,Susanburgh,2024-12-29,NeoTech Opportunity,Clothing,NeoTech,28.05,4.84
