review_id,order_id,product_id,user_id,rating_x,review_text,review_date,name,email,gender,city,signup_date,product_name,category,brand,price,rating_y
R00027411,O00012609,P000157,U001843,5.0,Highly recommend this brand.,2025-05-09 23:02:25.508274,Latoya Torres,fostersarah@example.net,Male,Port Catherine,2025-06-21,GreenLeaf Ask,Beauty,GreenLeaf,195.21,4.02
R00013649,O00006283,P001308,U009352,4.0,Customer service was helpful.,2025-06-20 06:28:08.735561,Jennifer Gallagher,zbaker@example.org,Male,Lopezmouth,2025-05-20,Willow Turn,Sports,Willow,38.14,4.47
R00022753,O00010507,P001176,U003586,3.0,Customer service was helpful.,2025-06-28 20:39:45.894566,Haley Wade,,Male,Davidmouth,2024-08-24,Orion Increase,Electronics,Orion,610.48,3.45
R00002472,O00001139,P001044,U007628,3.0,"Not as expected, quality is poor.",2024-11-13 12:44:20.920258,Alyssa Clark,lisa14@example.org,,North Danielleshire,2025-10-15,Nimbus Every,Home & Kitchen,Nimbus,90.82,3.31
R00015190,O00006998,P000707,U005877,4.0,Color was different from images.,2024-06-12 02:40:19.535761,Jillian Duncan,edwardsdaniel@example.com,Male,South Sarah,2024-08-09,Astra Another,Toys,Astra,26.0,3.19
R00033708,O00015482,P001106,U005792,4.0,Fast shipping and good packaging.,2024-05-04 21:34:14.077695,Jonathan Kelly,johnspatrick@example.com,Female,South Ginastad,2025-05-26,Pulse Result,Electronics,Pulse,1071.83,4.22
R00010914,O00005021,P001644,U007133,5.0,Highly recommend this brand.,2024-02-10 08:26:35.425623,Billy Dyer,elizabethkelly@example.net,Other,Albertview,2025-05-28,Acme Field,Beauty,Acme,157.79,2.51
R00015583,O00007194,P000089,U000164,4.0,Customer service was helpful.,2024-10-01 07:03:27.576404,Hunter Burch,dshaw@example.org,Other,West Fred,2025-03-13,Harbor Necessary,Sports,Harbor,43.43,3.55
R00032468,O00014910,P000872,U003275,1.0,Decent product for the price.,2024-10-26 23:50:00.828409,Cindy Dominguez,,Male,Copelandland,2025-06-26,Astra Begin,Sports,Astra,51.33,2.97
R00029782,O00013690,P000369,U008303,4.0,"Excellent product, will buy again.",2024-04-05 11:33:41.837237,Benjamin Dean,pking@example.org,Male,Matthewberg,2024-05-24,Everest Against,Toys,Everest,15.41,3.26
R00004798,O00002182,P000692,U002679,4.0,Item arrived damaged.,2025-05-24 15:43:17.119252,Sophia Green,jamesmorris@example.org,Female,North Jackburgh,2024-04-23,Acme Trip,Toys,Acme,75.81,2.79
R00029827,O00013708,P000375,U002730,3.0,Customer service was helpful.,2024-06-05 18:15:14.755093,Melissa Molina,william91@example.com,Male,Robinville,2025-01-28,Nimbus Choice,Home & Kitchen,Nimbus,21.73,3.12
R00018199,O00008413,P000133,U006731,4.0,Highly recommend this brand.,2025-01-04 23:34:42.177555,Anthony Williams,danielssusan@example.com,Male,West Katherineview,2024-02-19,Solace Team,Pet Supplies,Solace,25.97,4.21
R00015075,O00006947,P001142,U001277,5.0,"Excellent product, will buy again.",2025-02-13 05:55:38.756499,Katie Anderson,chadwilson@example.org,Other,Jonesside,2024-01-29,Nimbus Last,Home & Kitchen,Nimbus,,4.33
R00014906,O00006865,P000863,U001072,5.0,Value for money.,2024-09-09 20:15:54.854733,Mike Campbell,hdennis@example.org,Male,Phillipsville,2025-07-16,Zenith Glass,,Zenith,110.71,4.12
R00032852,O00015080,P001228,U006549,3.0,Decent product for the price.,2025-03-03 18:07:02.680993,Steven Ho,flambert@example.net,Female,Calvinton,2025-05-07,Solace Color,Groceries,Solace,3.13,3.8
R00007872,O00003596,P000297,U002811,3.0,Decent product for the price.,2024-01-29 21:55:58.780942,Virginia Robinson,kathryn24@example.net,Female,Robbinsberg,2024-06-09,Everest Deep,Automotive,Everest,902.48,3.98
R00011254,O00005180,P001305,U008151,5.0,Decent product for the price.,2025-09-10 23:42:32.106238,Randy Johns,owhitney@example.com,Female,Brandonfort,2024-01-12,Nimbus Drug,Automotive,Nimbus,864.19,2.69
R00022598,O00010435,P001695,U009746,2.0,Value for money.,2024-12-30 02:45:29.740676,Anthony Jones,nathanlee@example.org,Other,Port Brianna,2024-02-12,Pulse Look,Groceries,Pulse,11.71,4.78
R00002937,O00001344,P000046,U004123,5.0,Fast shipping and good packaging.,2025-03-01 08:51:01.725649,Nicholas Bell,mendozamichele@example.org,Male,Sandersfurt,2025-07-03,Pulse Project,Pet Supplies,Pulse,19.09,4.52
R00008933,O00004088,P000337,U003923,5.0,Customer service was helpful.,2025-10-12 05:06:19.285782,Nathan Weber,schaefermegan@example.com,Other,Jenniferside,2024-11-01,Zenith Item,Books,Zenith,23.28,4.87
R00006663,O00003019,P001773,U001997,5.0,Highly recommend this brand.,2024-03-26 10:48:45.844236,Ashley Davis,david00@example.net,Other,South Ashleyberg,2025-06-09,Orion Event,Groceries,Orion,12.34,3.21
R00037930,O00017401,P001953,U007578,2.0,Highly recommend this brand.,2024-05-28 18:32:57.593171,Alex Decker,geraldfrederick@example.net,Male,West Robert,2024-08-09,Orion International,Electronics,Orion,955.5,4.13
R00020527,O00009490,P000888,U009375,4.0,Item arrived damaged.,2024-10-12 11:48:00.267168,Kathryn Coleman,williamssamantha@example.net,Female,Mullinsport,2025-08-31,Orion Instead,Home & Kitchen,Orion,29.52,4.5
R00012416,O00005704,P000342,U008489,4.0,Value for money.,2024-05-29 08:21:55.056616,Haley Williams,anthonymoyer@example.net,Male,West Kristen,2024-07-31,Nimbus Cell,Sports,Nimbus,90.57,4.49
R00010562,O00004861,P001250,U006964,3.0,Highly recommend this brand.,2025-09-02 00:17:40.876838,Keith Bonilla,johnwilson@example.net,Female,Lake Sarah,2024-08-27,Harbor Thought,Toys,Harbor,14.59,4.51
R00027824,O00012797,P001311,U008265,5.0,Fast shipping and good packaging.,2025-02-25 12:57:47.054041,Jason Daniels,qvazquez@example.net,Male,Port Heatherton,2025-06-06,Zenith Argue,Toys,Zenith,46.89,3.49
R00014917,O00006870,P000358,U005082,3.0,"Excellent product, will buy again.",2024-01-16 11:19:29.812018,Jade Townsend,jill71@example.org,Male,North Derrick,2024-02-07,Solace Something,Electronics,Solace,1001.67,4.03
R00020122,O00009299,P000661,U000744,1.0,Fast shipping and good packaging.,2025-04-27 12:45:20.100294,Mark Sloan,deborahsmith@example.com,Male,North Emilychester,2025-10-17,Acme Black,Toys,Acme,10.61,4.03
R00037659,O00017282,P001318,U003407,3.0,Highly recommend this brand.,2024-05-05 13:28:54.324335,Kenneth Butler,barbaramcclain@example.com,Female,Mitchellfurt,2024-09-24,Orion Skill,Beauty,Orion,66.97,4.66
R00026138,O00012040,P000236,U009260,5.0,Works perfectly!,2025-03-22 08:20:54.024414,Terri Nichols,bbooker@example.com,Female,East Mary,2024-08-24,NeoTech Process,Pet Supplies,NeoTech,42.76,2.78
R00032412,O00014889,P000928,U004410,2.0,Fast shipping and good packaging.,2024-10-14 07:06:02.069386,Tanya Ramos,nicholas12@example.com,Other,East Austinhaven,2025-01-02,Solace Give,Pet Supplies,Solace,55.21,3.43
R00037274,O00017109,P000914,U000004,3.0,Highly recommend this brand.,2025-04-23 02:41:09.435298,Melanie Munoz,blairamanda@example.com,Other,New Kellystad,2024-03-07,Harbor Meeting,Pet Supplies,Harbor,97.63,4.21
R00024069,O00011107,P000941,U005815,3.0,Item arrived damaged.,2025-05-14 22:14:51.801419,Jacob Hurley,michaelbeard@example.net,Other,West Jeffreyland,2024-02-15,Solace Across,Clothing,Solace,25.1,3.23
R00039242,O00017994,P000131,U005443,2.0,Works perfectly!,2024-10-29 09:18:51.891240,Kimberly Larson,sdavis@example.com,Other,Kramerberg,2025-10-14,NeoTech Everybody,Automotive,NeoTech,329.14,4.29
R00003437,O00001556,P000253,U007137,4.0,"Excellent product, will buy again.",2024-07-06 16:44:52.607719,Ann King,youngbreanna@example.org,Other,Port Kyle,2024-05-29,Harbor Reduce,Groceries,Harbor,46.4,3.4
R00024690,O00011388,P000945,U006255,4.0,Decent product for the price.,2024-10-06 04:51:19.832514,Kevin Williams,burkekevin@example.com,Male,Port Tammietown,2024-09-27,Astra Later,Automotive,Astra,687.01,4.2
R00009973,O00004574,P000491,U001758,4.0,Decent product for the price.,2024-03-29 19:10:31.766168,Arthur Russell,khudson@example.org,Male,South Ashleyside,2024-09-22,Willow Answer,Electronics,Willow,398.86,2.95
R00039311,O00018027,P001256,U003214,3.0,"Excellent product, will buy again.",2025-03-27 21:36:51.838289,Anna Smith,matthew26@example.net,Male,Pearsonview,2024-12-09,Astra Who,Books,Astra,46.57,2.93
R00037872,O00017373,P000737,U002204,5.0,Highly recommend this brand.,2025-01-15 03:47:02.869905,Michael Jones,erinjones@example.org,Male,South Tylerville,2024-09-07,Zenith Pm,Clothing,Zenith,92.23,4.32
R00007434,O00003386,P001433,U001806,3.0,Color was different from images.,2024-08-12 04:07:53.039716,Lori Walker,iford@example.net,Other,Rossmouth,2025-08-21,NeoTech My,Automotive,NeoTech,155.2,2.76
R00040382,O00018511,P001950,U007738,4.0,Decent product for the price.,2024-05-24 06:20:44.130343,Christopher Hickman,david97@example.net,Female,Wellsport,2024-08-14,Pulse No,Groceries,Pulse,25.37,3.1
R00030887,O00014186,P000621,U004613,4.0,Value for money.,2025-03-19 06:51:06.004440,Robert Murphy,,Female,Matthewmouth,,Astra Daughter,Toys,Astra,7.92,
R00039314,O00018027,P000402,U003214,1.0,Customer service was helpful.,2024-06-16 08:27:36.086777,Anna Smith,matthew26@example.net,Male,Pearsonview,2024-12-09,Solace Change,Clothing,Solace,108.39,4.06
R00032163,O00014769,P000488,U007878,3.0,Item arrived damaged.,2025-09-25 15:20:02.138468,David Davis,walkerlaura@example.net,Other,Tomton,2024-12-22,Solace Level,Home & Kitchen,Solace,264.67,4.59
R00024990,O00011535,P000815,U007987,5.0,Decent product for the price.,2024-03-13 21:35:12.042604,Travis Rodriguez,laura71@example.org,Male,,2024-05-27,Willow Leader,Home & Kitchen,Willow,408.71,4.76
R00037231,O00017090,P000556,U006093,2.0,"Not as expected, quality is poor.",2025-03-19 00:32:15.081652,Tricia Rivas,nlove@example.org,Female,Lake Stephanie,2024-05-21,Solace Guess,Books,Solace,54.93,3.9
R00004182,O00001909,P001871,U008628,4.0,Highly recommend this brand.,2024-11-16 05:14:10.669160,Ronald Payne,stephaniedaniels@example.net,Female,Leslieland,2025-06-17,GreenLeaf Act,Clothing,GreenLeaf,118.36,2.75
R00022624,O00010445,P000362,U008086,5.0,Item arrived damaged.,2024-08-11 11:52:17.898355,Nicholas Vazquez,inelson@example.com,Other,Wrightmouth,2024-12-21,Zenith Check,Toys,Zenith,104.09,4.75
R00041215,O00018906,P000764,U002546,4.0,Customer service was helpful.,2024-11-14 21:38:29.352456,Gary Hodges,eric02@example.net,Female,Johnstad,2024-07-17,Harbor Much,Sports,Harbor,226.24,2.9
R00016810,O00007764,P000522,U007102,5.0,Color was different from images.,2024-03-08 21:29:28.056625,Lisa Bennett,cindycampbell@example.org,Female,South Edwardberg,2024-09-28,Harbor Medical,Clothing,Harbor,17.96,3.17
R00015204,O00007004,P000075,U005916,1.0,Decent product for the price.,2024-09-01 10:51:20.624540,Tiffany Hall,sheilagarcia@example.org,Female,Jenniferburgh,2025-03-25,Everest Look,Automotive,Everest,143.79,4.46
R00034360,O00015776,P001039,U006873,5.0,"Excellent product, will buy again.",2025-08-01 03:41:49.974108,John Peterson,kcox@example.com,Male,New Travis,2024-03-05,Nimbus Want,Toys,Nimbus,5.98,
R00035832,O00016459,P001373,U000027,4.0,Decent product for the price.,2024-02-06 17:08:24.054886,Charles Lewis,david51@example.org,Other,Justinmouth,2025-11-12,Solace Make,Electronics,Solace,815.01,2.56
R00026265,O00012099,P001187,U006132,2.0,Highly recommend this brand.,2024-01-29 08:08:07.544381,James Little,parrishjanet@example.com,Other,Lake Melissafort,2025-04-05,Zenith Turn,Groceries,Zenith,17.65,3.89
R00012679,O00005821,P000737,U008737,3.0,Customer service was helpful.,2025-09-14 18:01:49.879010,Bryan Nelson,mgallagher@example.com,Other,Mcfarlandmouth,2024-07-13,Zenith Pm,Clothing,Zenith,92.23,4.32
R00031623,O00014519,P001208,U002584,2.0,Decent product for the price.,2024-09-06 23:57:28.995942,Roberto Sanchez,robinhancock@example.org,Other,Jordanton,2025-03-23,Pulse All,Automotive,Pulse,600.89,4.83
R00020430,O00009441,P001862,U007332,4.0,Fast shipping and good packaging.,2024-09-03 20:56:46.119236,Beth Hatfield,alopez@example.net,Female,,2025-08-09,Zenith Guess,Groceries,Zenith,27.91,4.68
R00043028,O00019787,P000432,U008212,3.0,"Not as expected, quality is poor.",2024-04-10 04:03:40.568453,Holly Miles,carla93@example.net,Male,Arnoldfort,2025-10-10,Harbor Develop,Pet Supplies,Harbor,58.1,3.07
R00037570,O00017244,P001773,U000843,4.0,Decent product for the price.,2025-08-27 16:24:50.518342,Maria Simpson,zbrown@example.com,Female,Port Jennifer,2024-11-23,Orion Event,Groceries,Orion,12.34,3.21
R00035248,O00016190,P001571,U002538,3.0,"Not as expected, quality is poor.",2025-07-04 00:27:19.860972,Jose Scott,jenniferpeters@example.com,Other,,2025-01-25,Orion Garden,Groceries,Orion,,3.89
R00020235,O00009350,P000699,U002004,5.0,Decent product for the price.,2024-05-22 16:14:49.001892,Pamela Nelson,jreynolds@example.net,Other,North Brianberg,2024-07-12,Nimbus Politics,Home & Kitchen,Nimbus,204.47,4.81
R00041168,O00018883,P001434,U007346,3.0,"Excellent product, will buy again.",2024-05-20 22:20:02.934938,Jennifer Williams,cathyturner@example.net,Other,Deannaside,2025-11-05,Harbor Together,Automotive,Harbor,669.84,3.68
R00026030,O00011994,P000240,U004569,4.0,Item arrived damaged.,2024-03-02 15:37:03.210651,Nicole Rivera,tina16@example.net,Female,East Jennifer,2024-07-07,Astra Model,Sports,Astra,13.49,2.91
R00034400,O00015796,P000837,U000192,5.0,Fast shipping and good packaging.,2025-09-14 06:30:48.132562,Richard Patterson,christopher12@example.org,,Morrisbury,2025-03-12,Zenith Performance,Pet Supplies,Zenith,81.32,4.0
R00037701,O00017301,P001079,U001309,1.0,"Excellent product, will buy again.",2025-08-18 17:22:17.288166,Jennifer Doyle,molly91@example.org,Male,Welchmouth,2024-02-21,Orion Page,Home & Kitchen,Orion,249.07,3.14
R00017199,O00007944,P000637,U008781,5.0,"Not as expected, quality is poor.",2025-09-09 19:14:45.322459,Eric Brown,logan76@example.org,Other,Amandaview,2024-02-29,Nimbus Everything,Pet Supplies,Nimbus,4.87,3.47
R00037355,O00017146,P000592,U006149,4.0,Highly recommend this brand.,2024-09-30 02:04:01.912705,Emily Melton,bryan02@example.org,Female,East Natalie,2024-03-18,Astra Receive,Electronics,Astra,320.65,4.2
R00016915,O00007812,P001646,U008994,2.0,Item arrived damaged.,2025-04-15 20:59:15.722121,Brian Mullins,pwhitaker@example.com,Female,Port Justinburgh,2025-01-02,Orion Class,Sports,Orion,314.64,4.51
R00024029,O00011085,P001162,U003671,3.0,Decent product for the price.,2025-07-14 20:26:53.703645,Steve Hernandez,wrightjohn@example.com,Female,Erichaven,2024-12-23,Zenith Price,Books,Zenith,99.26,
R00033439,O00015356,P000845,U003149,3.0,Decent product for the price.,2024-04-26 18:58:22.182976,Joshua Decker,oedwards@example.net,Female,Marvintown,2025-01-17,Nimbus Whole,Groceries,Nimbus,11.14,4.4
R00026510,O00012216,P000839,U006517,4.0,Fast shipping and good packaging.,2025-03-18 14:26:18.451498,Michele Franklin,katherinekent@example.com,Male,Lake Dustinstad,2024-12-26,Harbor Simple,Books,Harbor,67.27,2.64
R00022495,O00010385,P000637,U005897,2.0,"Excellent product, will buy again.",2024-03-22 03:47:30.105675,Alex Durham,noahherrera@example.com,Other,Port Danielbury,2024-01-25,Nimbus Everything,Pet Supplies,Nimbus,4.87,3.47
R00017186,O00007936,P000144,U005105,4.0,Works perfectly!,2024-01-10 23:18:10.482733,Victor Villanueva,baileychristopher@example.net,Female,Thomastown,2024-06-06,GreenLeaf Interview,Automotive,GreenLeaf,224.43,4.2
R00039295,O00018022,P001549,U002248,5.0,Works perfectly!,2024-01-30 11:42:54.815267,Hayley Evans,berrytyrone@example.net,Female,New John,2024-09-15,GreenLeaf Drive,Books,GreenLeaf,13.83,4.67
R00002459,O00001133,P000063,U002645,4.0,"Excellent product, will buy again.",2024-07-14 14:31:44.037245,Tara Sharp,angelavalencia@example.net,Female,Gibsonmouth,2025-10-11,Pulse Eight,Groceries,Pulse,18.77,3.33
R00028315,O00013022,P001092,U009487,2.0,Highly recommend this brand.,2024-10-15 06:40:30.908586,Peter Hart,dyerheather@example.net,Other,New Steve,2025-04-01,Orion Enter,Clothing,Orion,20.74,3.08
R00018009,O00008328,P000212,U008809,3.0,Works perfectly!,2024-10-25 04:03:01.042416,Debra Donovan,,Female,South Chelseaside,2025-02-17,Acme Air,Electronics,Acme,246.31,3.44
R00034552,O00015860,P001966,U000569,5.0,Customer service was helpful.,2025-04-30 05:01:20.691831,Mark Myers,robertsonshelby@example.com,Other,Grahamland,2024-04-13,Astra These,Books,Astra,77.21,3.83
R00035600,O00016346,P001273,U008365,4.0,"Excellent product, will buy again.",2025-08-21 15:10:09.440499,Kimberly Robinson,camerontorres@example.com,Male,Pettyfort,2024-05-21,NeoTech Heart,Books,NeoTech,9.74,3.1
R00014146,O00006512,P000028,U007558,3.0,Value for money.,2025-06-21 03:22:35.085582,Mary Miller,tanyamason@example.org,Other,Port Matthewberg,2024-06-01,Astra Road,Automotive,Astra,313.89,2.56
R00040794,O00018701,P000032,U009209,5.0,"Not as expected, quality is poor.",2025-11-09 21:26:31.974234,Samantha Mendoza,qpeters@example.org,Female,Bellshire,2025-06-12,Orion Itself,Clothing,Orion,265.99,3.75
R00040896,O00018751,P001861,U008148,5.0,Customer service was helpful.,2024-07-13 18:45:01.871374,William Cowan,kristiharrison@example.com,Female,East Adamshire,2024-09-04,Acme Must,Books,Acme,47.06,3.54
R00023638,O00010900,P001035,U007580,4.0,Works perfectly!,2025-03-30 18:06:13.697842,April Brooks,donna02@example.org,Other,New Jessicamouth,2024-05-21,Zenith Different,Toys,Zenith,79.55,2.91
R00012262,O00005637,P001798,U000090,5.0,Value for money.,2025-10-24 02:59:35.661937,Brandon Flynn,michael62@example.org,Male,Knightburgh,2025-09-09,Harbor Reflect,Beauty,Harbor,116.24,3.05
R00031867,O00014633,P000293,U002937,4.0,Item arrived damaged.,2024-07-25 07:10:08.666163,Fernando Evans,robert11@example.org,Female,East Amytown,2025-03-10,Astra Season,Sports,Astra,122.71,3.34
R00027158,O00012487,P001579,U000553,5.0,Value for money.,2025-04-05 03:28:11.437434,Crystal Lane,douglaskelly@example.net,Other,West Toddberg,2024-06-27,Willow Know,Automotive,Willow,124.87,3.25
R00043408,O00019953,P001743,U002289,5.0,Item arrived damaged.,2025-10-05 21:11:58.376563,Pamela Perry,mstevens@example.net,Female,Fritzchester,2024-03-20,Zenith Happy,Home & Kitchen,Zenith,173.72,4.54
R00041706,O00019134,P000122,U007327,3.0,Item arrived damaged.,2024-05-04 07:03:38.933904,Todd Lopez,stephenwillis@example.org,Other,Lake Georgechester,2025-08-11,NeoTech Tell,Toys,NeoTech,10.62,4.29
R00019370,O00008958,P001878,U003887,3.0,Fast shipping and good packaging.,2025-07-19 10:05:13.707812,Richard Morris,diamond85@example.com,Male,East Jonathanville,2025-04-11,Pulse Computer,Home & Kitchen,Pulse,212.46,
R00032728,O00015023,P000404,U002673,4.0,"Not as expected, quality is poor.",2025-01-22 13:30:58.459134,Lisa Chambers,lauramartin@example.com,Other,West Michelle,2024-03-11,Astra Grow,Sports,Astra,208.05,4.61
R00028746,O00013223,P001550,U006330,4.0,"Excellent product, will buy again.",2024-03-29 02:11:48.882147,Ashley Mayer,lisafigueroa@example.net,Other,Port William,2024-10-11,Zenith Case,Books,Zenith,19.19,3.92
R00000916,O00000411,P000403,U004928,3.0,Value for money.,2025-08-23 19:13:58.917601,Shane Davis,emartinez@example.net,Other,Port Heather,2025-04-21,Orion Film,Clothing,Orion,74.66,2.55
R00021969,O00010144,P000710,U002219,5.0,Customer service was helpful.,2025-09-30 12:56:54.389277,Traci Lewis,jackchang@example.net,Male,East Trevor,2025-06-23,Zenith Too,Sports,Zenith,110.33,3.26
R00023257,O00010731,P001842,U003633,5.0,Value for money.,2024-11-20 16:53:23.879106,Jaime Martinez,haroldarmstrong@example.com,Other,Port Lauraburgh,2025-11-08,Orion Kitchen,Books,Orion,29.1,4.12
R00005218,O00002373,P001244,U009241,3.0,Item arrived damaged.,2024-04-27 11:26:10.657012,April Jackson,oparker@example.net,Male,Jamesstad,2025-05-18,Zenith Reduce,Books,Zenith,25.57,4.53
R00035272,O00016198,P000539,U002459,2.0,"Not as expected, quality is poor.",2025-10-11 17:10:03.799728,Matthew Woods,uhernandez@example.net,Other,Jamestown,2024-04-02,Zenith Skill,Clothing,Zenith,45.11,3.38
R00032399,O00014881,P001694,U005059,2.0,"Excellent product, will buy again.",2025-07-20 19:22:45.368519,Debra Young,qbrown@example.com,Female,East Victor,2024-11-16,,Pet Supplies,Solace,34.17,4.83
R00004313,O00001972,P000008,U000063,2.0,Fast shipping and good packaging.,2025-01-07 02:54:37.305092,Richard Sanchez,thomas85@example.com,Other,Michaelmouth,2024-07-20,Everest Friend,Clothing,Everest,,2.93
R00027841,O00012806,P001135,U006503,1.0,Color was different from images.,2024-12-05 14:16:11.450661,Julie Randolph,harrisvincent@example.org,Male,Lake Jenny,2024-03-16,NeoTech Team,Home & Kitchen,NeoTech,82.68,3.57
R00010944,O00005035,P001152,U005150,4.0,Highly recommend this brand.,2024-09-14 22:03:57.833323,Joseph Bennett,james24@example.org,Male,Williamberg,2025-02-22,Pulse Drop,Clothing,Pulse,79.18,3.69
R00006773,O00003068,P001590,U002157,3.0,Item arrived damaged.,2025-02-08 18:14:02.198002,Susan Elliott,alexbutler@example.org,Male,Fryshire,2024-05-06,Solace Institution,Clothing,Solace,11.57,2.81
R00022804,O00010531,P000591,U009026,4.0,"Excellent product, will buy again.",2025-10-17 02:49:54.980605,Shawn Brown,frivera@example.com,Male,Hernandezbury,2025-03-04,GreenLeaf Pull,Books,GreenLeaf,55.44,
R00021258,O00009823,P001727,U004613,5.0,"Excellent product, will buy again.",2025-09-23 02:34:05.849093,Robert Murphy,,Female,Matthewmouth,,Harbor Resource,Home & Kitchen,Harbor,228.38,3.52
R00043080,O00019808,P001592,U009948,5.0,Customer service was helpful.,2024-06-01 11:19:38.572231,Christopher Shaffer,etran@example.org,Other,Danaborough,2025-06-11,NeoTech Guy,Pet Supplies,NeoTech,44.14,4.45
R00005540,O00002525,P001442,U005551,2.0,Value for money.,2025-02-28 13:26:44.372706,Nicole Hobbs,ichandler@example.org,Other,Port Christopher,2024-08-20,Harbor Statement,Groceries,Harbor,6.07,3.94
R00022891,O00010566,P000040,U006803,4.0,Works perfectly!,2025-10-15 17:29:48.386691,Johnathan Ford,edward58@example.net,Other,New Miamouth,2024-06-26,Acme Night,Home & Kitchen,Acme,350.41,4.74
R00027025,O00012429,P001889,U002987,4.0,"Excellent product, will buy again.",2024-02-01 14:30:04.691743,Megan Lloyd,imorgan@example.com,Other,Justinside,2024-07-22,Astra Lead,Electronics,Astra,188.48,3.63
R00042930,O00019737,P000640,U003706,4.0,Highly recommend this brand.,2024-04-11 17:50:39.562738,Scott Haney,elizabeth70@example.com,,,2024-03-22,Zenith Rise,Automotive,Zenith,130.31,3.03
R00013223,O00006080,P001863,U008771,3.0,Item arrived damaged.,2024-05-29 20:16:11.573421,Ryan Greer,james07@example.net,Male,Lake Madison,2024-05-06,Acme Half,Books,Acme,59.15,3.35
R00040628,O00018627,P000760,U004015,3.0,Color was different from images.,2024-03-12 07:06:46.077951,Stephen Garcia,emccall@example.org,Other,Pattersonberg,2024-09-08,Zenith North,Beauty,Zenith,20.41,4.88
R00008583,O00003930,P001565,U004393,4.0,Fast shipping and good packaging.,2025-04-28 21:45:50.149191,Mathew Anderson,duffycody@example.net,Male,North Jenniferchester,2024-12-29,Pulse Decision,Toys,Pulse,50.01,4.5
R00041741,O00019151,P000176,U009990,5.0,Color was different from images.,2025-03-03 03:59:29.541166,Brittany Weber,pmoses@example.net,Male,Lake Kaylastad,2025-06-09,Orion Rock,Toys,Orion,111.48,4.8
R00020475,O00009463,P001985,U007311,3.0,Works perfectly!,2025-03-20 21:41:10.710108,Diana Larson,john63@example.com,Male,Millerchester,2025-10-07,Solace System,Sports,Solace,18.84,4.59
R00020782,O00009607,P000480,U005729,3.0,"Not as expected, quality is poor.",2024-11-02 13:35:26.871371,Austin Reid,brandon21@example.net,Other,,2025-06-01,Harbor Enjoy,Pet Supplies,Harbor,60.33,4.31
R00012902,O00005926,P000512,U005968,5.0,Item arrived damaged.,2024-11-08 16:43:07.792825,Christopher Dennis,cruzjohn@example.com,Other,Danafort,2024-01-29,Nimbus Knowledge,Sports,Nimbus,101.36,4.22
R00018958,O00008751,P000310,U000735,4.0,Color was different from images.,2024-12-01 04:41:22.860407,Mark Johnson,evanscorey@example.org,Female,Orozcoview,2025-02-24,Orion Side,Clothing,Orion,67.11,3.06
R00018174,O00008398,P000302,U002740,3.0,"Excellent product, will buy again.",2024-03-15 13:58:44.478866,Kathleen Robbins,,Other,Eddiebury,2024-02-06,Zenith Together,Pet Supplies,Zenith,47.73,4.42
R00008979,O00004109,P000542,U005308,4.0,Works perfectly!,2024-12-03 14:40:12.514635,Joshua Warren,johnsonadam@example.net,Male,,2024-07-13,Everest Rock,Clothing,Everest,36.54,3.77
R00021795,O00010066,P001286,U005553,5.0,Decent product for the price.,2025-09-16 11:53:33.772397,Tammy Cooke,jeremycarey@example.com,Male,New Kevin,2024-07-11,NeoTech Clear,Pet Supplies,NeoTech,63.38,4.55
R00010705,O00004925,P001093,U009034,3.0,Fast shipping and good packaging.,2024-10-10 16:12:20.428882,Jonathan Byrd,eric81@example.org,Female,Lake Jacob,2024-11-30,Harbor By,Groceries,Harbor,21.91,3.86
R00031914,O00014656,P001818,U004637,4.0,Highly recommend this brand.,2024-05-24 21:59:28.895647,Christine Perry,riverajamie@example.com,Female,East Stacy,2024-01-23,Willow Prepare,Beauty,Willow,70.39,4.11
R00036567,O00016786,P000737,U009533,3.0,Works perfectly!,2024-05-04 01:27:36.842946,Rachel Gibson,ahunt@example.net,Female,Hayesmouth,2024-10-19,Zenith Pm,Clothing,Zenith,92.23,4.32
R00010085,O00004633,P000257,U000319,4.0,Customer service was helpful.,2025-05-30 05:20:29.683658,Amanda Camacho,parmstrong@example.com,Female,Christianton,2024-10-13,Zenith Film,Sports,Zenith,220.65,3.22
R00033565,O00015422,P000764,U007745,4.0,Fast shipping and good packaging.,2025-07-24 01:10:13.684359,Tony Lutz,maddensuzanne@example.com,Male,Jeremiahberg,2025-04-09,Harbor Much,Sports,Harbor,226.24,2.9
R00030556,O00014038,P001628,U005173,3.0,Customer service was helpful.,2025-03-07 05:58:24.975467,Amanda Knight,rthompson@example.com,Other,Paulbury,2024-12-09,Zenith Necessary,Electronics,Zenith,473.62,2.58
R00011530,O00005307,P000007,U000836,3.0,Highly recommend this brand.,2024-03-24 02:05:38.314281,Sarah Orr,jeffrey47@example.net,Other,Lake Derekside,2024-04-19,Zenith School,Toys,Zenith,81.17,2.61
R00019952,O00009226,P001397,U001679,5.0,Customer service was helpful.,2024-06-17 20:41:56.986679,Larry Stafford,,Other,North Davidberg,2024-09-17,Zenith Town,Electronics,Zenith,513.63,2.94
R00022981,O00010604,P001047,U002868,5.0,"Excellent product, will buy again.",2025-07-01 08:10:17.972314,Savannah Gaines,jasonrhodes@example.net,Other,Nicoleberg,2025-04-21,Pulse But,Pet Supplies,Pulse,49.09,4.58
